sample_id,label,family,repo_full_name,source_type,fold,split,prob,pred_label,error_type
neg_1998,0,NEG::XRPLF__xrpl.js.json,XRPLF/xrpl.js,real_negative,3,test,0.00052747846,0,correct
neg_2002,0,NEG::xyzerobtc__BitcoinPizzaNFT.json,xyzerobtc/BitcoinPizzaNFT,real_negative,3,test,4.1335396e-05,0,correct
neg_2008,0,NEG::yanukadeneth99__Meme-NFT.json,yanukadeneth99/Meme-NFT,real_negative,3,test,0.0012943681,0,correct
neg_2009,0,NEG::yao-tx__CryptoZombies.json,yao-tx/CryptoZombies,real_negative,3,test,1.6701422e-05,0,correct
neg_2011,0,NEG::Yassin-MT__EETP.json,Yassin-MT/EETP,real_negative,3,test,0.06233104,1,false_positive
neg_2031,0,NEG::yurkenchik__Crypto-Ethereum-TTE-blockchain.json,yurkenchik/Crypto-Ethereum-TTE-blockchain,real_negative,3,test,0.0006263342,0,correct
neg_2040,0,NEG::zeta-chain__node.json,zeta-chain/node,real_negative,3,test,0.027585285,1,false_positive
neg_2046,0,NEG::ZIYUT__nft-wallet-frontend.json,ZIYUT/nft-wallet-frontend,real_negative,3,test,0.0033766124,0,correct
pos_13,1,F5_ai_media_demo,eferos93/test4,original,4,test,0.01243165,0,false_negative
pos_27,1,F5_ai_media_demo,Metaldadisbad/HacxGPT,original,4,test,0.14903529,1,correct
pos_33,1,F5_ai_media_demo,rizvejoarder/SoraMax,original,4,test,0.15507847,1,correct
pos_34,1,F5_ai_media_demo,shivas1432/sora2-watermark-remover,original,4,test,0.99970406,1,correct
pos_244,1,F5_ai_media_demo,eferos93/takehome-test4,synthetic,4,test,0.00020988309,0,false_negative
pos_245,1,F5_ai_media_demo,Metaldadisba/HacxGPT,synthetic,4,test,0.6261242,1,correct
pos_246,1,F5_ai_media_demo,rizvejoarder9/SoraMax,synthetic,4,test,0.15713686,1,correct
pos_247,1,F5_ai_media_demo,shivas1432p/sora2-watermark-remover,synthetic,4,test,0.9339146,1,correct
pos_248,1,F5_ai_media_demo,eferos932/takehome-test4,synthetic,4,test,0.012053779,0,false_negative
pos_249,1,F5_ai_media_demo,Metaldadisbad2/HacxGPT,synthetic,4,test,0.57749534,1,correct
pos_250,1,F5_ai_media_demo,rizvejoarder4/SoraMax,synthetic,4,test,0.22000709,1,correct
pos_251,1,F5_ai_media_demo,shivas14322/sora2-watermark-remover,synthetic,4,test,0.87578696,1,correct
pos_252,1,F5_ai_media_demo,eferos9/takehome-test4,synthetic,4,test,0.00055711175,0,false_negative
pos_253,1,F5_ai_media_demo,Metaldadisba2/HacxGPT,synthetic,4,test,0.5312094,1,correct
pos_254,1,F5_ai_media_demo,rizvejoardern/SoraMax,synthetic,4,test,0.64422506,1,correct
pos_255,1,F5_ai_media_demo,shivas143/sora2-watermark-remover,synthetic,4,test,0.99998975,1,correct
pos_256,1,F5_ai_media_demo,eferos932/test4,synthetic,4,test,0.0043653254,0,false_negative
pos_257,1,F5_ai_media_demo,Metaldadisbad3/HacxGPT,synthetic,4,test,0.15253651,1,correct
pos_258,1,F5_ai_media_demo,rizvejoarder2/SoraMax,synthetic,4,test,0.86431044,1,correct
pos_259,1,F5_ai_media_demo,shivas1433/sora2-watermark-remover,synthetic,4,test,0.99893504,1,correct
pos_260,1,F5_ai_media_demo,eferos92/takehome-test4,synthetic,4,test,0.03963884,1,correct
pos_261,1,F5_ai_media_demo,Metaldadisbadd/HacxGPT,synthetic,4,test,0.692642,1,correct
pos_262,1,F5_ai_media_demo,rizvejoarder22/SoraMax,synthetic,4,test,0.94208187,1,correct
pos_263,1,F5_ai_media_demo,shivas1432o/sora2-watermark-remover,synthetic,4,test,0.9999825,1,correct
pos_264,1,F5_ai_media_demo,eferos94/takehome-test4,synthetic,4,test,0.00014202362,0,false_negative
pos_265,1,F5_ai_media_demo,Metaldadisbad4/HacxGPT,synthetic,4,test,0.7520126,1,correct
pos_266,1,F5_ai_media_demo,rizvejoarder3/SoraMax,synthetic,4,test,0.5926666,1,correct
pos_267,1,F5_ai_media_demo,shivas14323/sora2-watermark-remover,synthetic,4,test,0.9980122,1,correct
pos_268,1,F5_ai_media_demo,eferos95/takehome-test4,synthetic,4,test,0.43050644,1,correct
pos_269,1,F5_ai_media_demo,Metaldadisba3/HacxGPT,synthetic,4,test,0.33458945,1,correct
pos_270,1,F5_ai_media_demo,rizvejoarder6/SoraMax,synthetic,4,test,0.57749534,1,correct
pos_271,1,F5_ai_media_demo,shivas1434/sora2-watermark-remover,synthetic,4,test,0.99998987,1,correct
pos_272,1,F5_ai_media_demo,eferos93d/test4,synthetic,4,test,0.19806418,1,correct
pos_273,1,F5_ai_media_demo,Metaldadisbad5/HacxGPT,synthetic,4,test,0.6076632,1,correct
pos_274,1,F5_ai_media_demo,rizvejoarde/SoraMax,synthetic,4,test,0.26284185,1,correct
pos_275,1,F5_ai_media_demo,shivas14324/sora2-watermark-remover,synthetic,4,test,0.0062352046,0,false_negative
pos_276,1,F5_ai_media_demo,eferos935/takehome-test4,synthetic,4,test,0.003707253,0,false_negative
pos_277,1,F5_ai_media_demo,Metaldadisbadt/HacxGPT,synthetic,4,test,0.6791787,1,correct
pos_278,1,F5_ai_media_demo,rizvejoarder5/SoraMax,synthetic,4,test,0.57749534,1,correct
pos_279,1,F5_ai_media_demo,shivas1435/sora2-watermark-remover,synthetic,4,test,0.9980122,1,correct
pos_280,1,F5_ai_media_demo,eferos93a/test4,synthetic,4,test,0.0030634168,0,false_negative
pos_281,1,F5_ai_media_demo,Metaldadisbad6/HacxGPT,synthetic,4,test,0.6959583,1,correct
pos_282,1,F5_ai_media_demo,rizvejoarderr/SoraMax,synthetic,4,test,0.010013569,0,false_negative
pos_283,1,F5_ai_media_demo,shivas1432s/sora2-watermark-remover,synthetic,4,test,0.9999845,1,correct
pos_284,1,F5_ai_media_demo,eferos93e/test4,synthetic,4,test,0.0022518474,0,false_negative
pos_285,1,F5_ai_media_demo,Metaldadisbadg/HacxGPT,synthetic,4,test,0.6893056,1,correct
pos_286,1,F5_ai_media_demo,rizvejoardern2/SoraMax,synthetic,4,test,0.7634837,1,correct
pos_287,1,F5_ai_media_demo,shivas14321/sora2-watermark-remover,synthetic,4,test,0.92523,1,correct
pos_288,1,F5_ai_media_demo,eferos93z/takehome-test4,synthetic,4,test,0.010169657,0,false_negative
pos_289,1,F5_ai_media_demo,Metaldadisbad62/HacxGPT,synthetic,4,test,0.13916224,1,correct
pos_290,1,F5_ai_media_demo,rizvejoarderv/SoraMax,synthetic,4,test,0.22815649,1,correct
pos_291,1,F5_ai_media_demo,shivas14327/sora2-watermark-remover,synthetic,4,test,0.99711037,1,correct
pos_292,1,F5_ai_media_demo,eferos93p/takehome-test4,synthetic,4,test,0.007176882,0,false_negative
pos_293,1,F5_ai_media_demo,Metaldadisbadx/HacxGPT,synthetic,4,test,0.38491216,1,correct
pos_294,1,F5_ai_media_demo,rizvejoarde2/SoraMax,synthetic,4,test,0.8499712,1,correct
pos_295,1,F5_ai_media_demo,shivas14325/sora2-watermark-remover,synthetic,4,test,0.99979657,1,correct
pos_296,1,F5_ai_media_demo,eferos93r/test4,synthetic,4,test,0.00018814208,0,false_negative
pos_297,1,F5_ai_media_demo,Metaldadisbad7/HacxGPT,synthetic,4,test,0.46101677,1,correct
pos_298,1,F5_ai_media_demo,rizvejoarder7/SoraMax,synthetic,4,test,0.64422506,1,correct
pos_299,1,F5_ai_media_demo,shivas1432a/sora2-watermark-remover,synthetic,4,test,0.99298817,1,correct
neg_13,0,NEG::0xfrosty__leverade-nft.json,0xfrosty/leverade-nft,real_negative,4,test,1.9602307e-05,0,correct
neg_18,0,NEG::0xisk__awesome-solidity-security.json,0xisk/awesome-solidity-security,real_negative,4,test,0.02479816,1,false_positive
neg_21,0,NEG::0xJonaseb11__solidity_L.json,0xJonaseb11/solidity_L,real_negative,4,test,4.3139121e-07,0,correct
neg_25,0,NEG::0xMesinTempur__Flappyster.json,0xMesinTempur/Flappyster,real_negative,4,test,0.018546565,1,false_positive
neg_26,0,NEG::0xPleiades__switch-trade-coin.json,0xPleiades/switch-trade-coin,real_negative,4,test,0.7310586,1,false_positive
neg_31,0,NEG::0xTijan__coin-flip.json,0xTijan/coin-flip,real_negative,4,test,6.286163e-10,0,correct
neg_36,0,NEG::1200wd__bitcoinlib.json,1200wd/bitcoinlib,real_negative,4,test,1.0799672e-08,0,correct
neg_40,0,NEG::2303A51405__solidity-smart_contract.json,2303A51405/solidity-smart_contract,real_negative,4,test,3.576359e-07,0,correct
neg_42,0,NEG::2qx__awesome-bitcoin-cash.json,2qx/awesome-bitcoin-cash,real_negative,4,test,2.9649064e-07,0,correct
neg_58,0,NEG::aawp-ai__aawp.json,aawp-ai/aawp,real_negative,4,test,0.00030061635,0,correct
neg_60,0,NEG::abdullahpichoo__SimpleStorage-using-Brownie.json,abdullahpichoo/SimpleStorage-using-Brownie,real_negative,4,test,5.6027964e-09,0,correct
neg_67,0,NEG::acebusters__acebusters-frontend.json,acebusters/acebusters-frontend,real_negative,4,test,1.5079722e-09,0,correct
neg_68,0,NEG::AchyuthMohan__Blockchain-Cryptogram.json,AchyuthMohan/Blockchain-Cryptogram,real_negative,4,test,6.972793e-09,0,correct
neg_71,0,NEG::ada173__solidity-template.json,ada173/solidity-template,real_negative,4,test,1.855391e-07,0,correct
neg_77,0,NEG::adeshshukla__MyCryptoFolio.json,adeshshukla/MyCryptoFolio,real_negative,4,test,1.5381734e-07,0,correct
neg_80,0,NEG::Aditya-alchemist__GFGKIIT-CRYPTOMA-HyperThon.json,Aditya-alchemist/GFGKIIT-CRYPTOMA-HyperThon,real_negative,4,test,2.3090713e-07,0,correct
neg_81,0,NEG::adityajkate__crypto-risk.json,adityajkate/crypto-risk,real_negative,4,test,0.0006563728,0,correct
neg_92,0,NEG::adw0rd__solidity-create2-web3-example.json,adw0rd/solidity-create2-web3-example,real_negative,4,test,3.124989e-08,0,correct
neg_114,0,NEG::AidosKuneen__aidos-wallet-v1.json,AidosKuneen/aidos-wallet-v1,real_negative,4,test,7.734421e-08,0,correct
neg_116,0,NEG::aiLeonardo__cryptotips.json,aiLeonardo/cryptotips,real_negative,4,test,3.8449352e-06,0,correct
neg_117,0,NEG::aitos-io__BoAT-X-Framework.json,aitos-io/BoAT-X-Framework,real_negative,4,test,4.35688e-06,0,correct
neg_120,0,NEG::ajsizzle__bitcoin-ticker.json,ajsizzle/bitcoin-ticker,real_negative,4,test,2.2603242e-06,0,correct
neg_125,0,NEG::akiselyoff__defi.json,akiselyoff/defi,real_negative,4,test,2.48248e-06,0,correct
neg_131,0,NEG::AlejandroGV96__web3-test.json,AlejandroGV96/web3-test,real_negative,4,test,1.248271e-06,0,correct
neg_134,0,NEG::alejoacosta74__token-swap-exchange.json,alejoacosta74/token-swap-exchange,real_negative,4,test,0.00084264233,0,correct
neg_137,0,NEG::alexandrupele__web3.json,alexandrupele/web3,real_negative,4,test,3.432129e-08,0,correct
neg_138,0,NEG::alexbensimon__pakt.json,alexbensimon/pakt,real_negative,4,test,1.4593763e-06,0,correct
neg_145,0,NEG::alfonsrv__crypto-tracker.json,alfonsrv/crypto-tracker,real_negative,4,test,0.000113234375,0,correct
neg_146,0,NEG::algonomad571__CryptoHFT.json,algonomad571/CryptoHFT,real_negative,4,test,2.2125667e-05,0,correct
neg_153,0,NEG::alisidaniel__Defi.json,alisidaniel/Defi,real_negative,4,test,0.00031999827,0,correct
neg_161,0,NEG::alpinelab-it__BuyMeABeer-Solidity-DeFi-Tipping-smart-contract-.json,alpinelab-it/BuyMeABeer-Solidity-DeFi-Tipping-smart-contract-,real_negative,4,test,1.3287774e-06,0,correct
neg_163,0,NEG::amandladev__erc721-nftMint-smartContract.json,amandladev/erc721-nftMint-smartContract,real_negative,4,test,1.6052281e-09,0,correct
neg_164,0,NEG::amazingandyyy__leptin.json,amazingandyyy/leptin,real_negative,4,test,0.00020342699,0,correct
neg_167,0,NEG::amnegan__BlockChain-CryptoCurrencies.json,amnegan/BlockChain-CryptoCurrencies,real_negative,4,test,7.1832605e-06,0,correct
neg_174,0,NEG::andrarwes__BlockChainApp.json,andrarwes/BlockChainApp,real_negative,4,test,2.3320745e-06,0,correct
neg_175,0,NEG::AndreiD__qv_voting.json,AndreiD/qv_voting,real_negative,4,test,3.0894944e-06,0,correct
neg_176,0,NEG::andreitoma8__legendary-owls-smart-contract.json,andreitoma8/legendary-owls-smart-contract,real_negative,4,test,1.1253516e-07,0,correct
neg_184,0,NEG::annasudol__multi-signature-wallet.json,annasudol/multi-signature-wallet,real_negative,4,test,2.4061026e-06,0,correct
neg_192,0,NEG::Anugo1__Attest-Nft.json,Anugo1/Attest-Nft,real_negative,4,test,1.2219075e-05,0,correct
neg_193,0,NEG::anwar-776__gocryp8.json,anwar-776/gocryp8,real_negative,4,test,6.402007e-05,0,correct
neg_197,0,NEG::apalowski688-art__ethereum-bitcoin.json,apalowski688-art/ethereum-bitcoin,real_negative,4,test,6.083591e-07,0,correct
neg_199,0,NEG::Aperture-Finance__Aperture-Lens.json,Aperture-Finance/Aperture-Lens,real_negative,4,test,3.850742e-09,0,correct
neg_208,0,NEG::aranair__pine.json,aranair/pine,real_negative,4,test,0.3276683,1,false_positive
neg_216,0,NEG::arokvic__FundMeProject-SmartContracts-Web3-Brownie-Solidity-2022.json,arokvic/FundMeProject-SmartContracts-Web3-Brownie-Solidity-2022,real_negative,4,test,3.8070144e-07,0,correct
neg_217,0,NEG::Arowolokehinde__STX-TIP.json,Arowolokehinde/STX-TIP,real_negative,4,test,2.8453348e-08,0,correct
neg_234,0,NEG::AshutoshShekharProjects__Blockchain-Solidity.json,AshutoshShekharProjects/Blockchain-Solidity,real_negative,4,test,8.7642476e-08,0,correct
neg_238,0,NEG::atitkh__WebXR---NFT-Viewer.json,atitkh/WebXR---NFT-Viewer,real_negative,4,test,9.23745e-09,0,correct
neg_255,0,NEG::azerpas__prescurity-blockchain.json,azerpas/prescurity-blockchain,real_negative,4,test,7.9012095e-09,0,correct
neg_256,0,NEG::B3Pay__B3Wallet.json,B3Pay/B3Wallet,real_negative,4,test,1.02464426e-07,0,correct
neg_261,0,NEG::balancer__balancer-v2-monorepo.json,balancer/balancer-v2-monorepo,real_negative,4,test,2.0816914e-08,0,correct
neg_262,0,NEG::balancer__frontend-v2.json,balancer/frontend-v2,real_negative,4,test,0.00045831295,0,correct
neg_264,0,NEG::balive053__blockchainFromScratch.json,balive053/blockchainFromScratch,real_negative,4,test,7.33821e-07,0,correct
neg_266,0,NEG::banjtheman__highwind.json,banjtheman/highwind,real_negative,4,test,8.423463e-12,0,correct
neg_268,0,NEG::bansaltushar014__Chapter-Solidity.json,bansaltushar014/Chapter-Solidity,real_negative,4,test,0.0002415663,0,correct
neg_275,0,NEG::bcoin-org__bcoin.json,bcoin-org/bcoin,real_negative,4,test,1.186112e-08,0,correct
neg_281,0,NEG::BendDAO__bend-lending-protocol.json,BendDAO/bend-lending-protocol,real_negative,4,test,9.931193e-08,0,correct
neg_292,0,NEG::BibliothecaDAO__realms-react.json,BibliothecaDAO/realms-react,real_negative,4,test,7.2244416e-07,0,correct
neg_297,0,NEG::bilix-software__eth-new-contracts.json,bilix-software/eth-new-contracts,real_negative,4,test,1.0030142e-06,0,correct
neg_299,0,NEG::BirthdayResearch__defichain-wallet.json,BirthdayResearch/defichain-wallet,real_negative,4,test,4.181187e-07,0,correct
neg_300,0,NEG::birukG09__DeFiVerse-Bank-Simulator-.json,birukG09/DeFiVerse-Bank-Simulator-,real_negative,4,test,0.004264634,0,correct
neg_304,0,NEG::bitcoinaverage__api-integration-examples.json,bitcoinaverage/api-integration-examples,real_negative,4,test,1.3287774e-06,0,correct
neg_305,0,NEG::bitpay__bitpay-app.json,bitpay/bitpay-app,real_negative,4,test,5.6586238e-08,0,correct
neg_314,0,NEG::Block-Beats-Estonia__BITCOIN-NFT.json,Block-Beats-Estonia/BITCOIN-NFT,real_negative,4,test,4.6378736e-06,0,correct
neg_317,0,NEG::blockchain-certificates__cert-issuer.json,blockchain-certificates/cert-issuer,real_negative,4,test,8.8515696e-07,0,correct
neg_319,0,NEG::blockchain-etl__public-datasets.json,blockchain-etl/public-datasets,real_negative,4,test,2.2827997e-05,0,correct
neg_320,0,NEG::Blockchain-for-Developers__sp18-midterm-pt2.json,Blockchain-for-Developers/sp18-midterm-pt2,real_negative,4,test,0.0009004467,0,correct
neg_329,0,NEG::bluewhale-protocol__bluewhale-trust.json,bluewhale-protocol/bluewhale-trust,real_negative,4,test,1.1142491e-08,0,correct
neg_332,0,NEG::bomzj__newbits.json,bomzj/newbits,real_negative,4,test,3.2241868e-08,0,correct
neg_333,0,NEG::bonedaddy__cryptovendingmachine.json,bonedaddy/cryptovendingmachine,real_negative,4,test,1.7257829e-08,0,correct
neg_337,0,NEG::braedonsaunders__homerun.json,braedonsaunders/homerun,real_negative,4,test,0.10230471,1,false_positive
neg_341,0,NEG::brendansiraky__solidity-nft-mint-contract.json,brendansiraky/solidity-nft-mint-contract,real_negative,4,test,6.3488e-09,0,correct
neg_345,0,NEG::BSN-DDC__taianchain.json,BSN-DDC/taianchain,real_negative,4,test,2.486226e-09,0,correct
neg_349,0,NEG::btq-ag__QRiNG.json,btq-ag/QRiNG,real_negative,4,test,0.0004305571,0,correct
neg_354,0,NEG::Bwest981__BitcoinSig.json,Bwest981/BitcoinSig,real_negative,4,test,6.4759485e-07,0,correct
neg_355,0,NEG::bwire-official__Gastronaut-bot.json,bwire-official/Gastronaut-bot,real_negative,4,test,0.00013765463,0,correct
neg_358,0,NEG::c-bruce__SharedWallet.json,c-bruce/SharedWallet,real_negative,4,test,4.1399375e-08,0,correct
neg_360,0,NEG::caiovicentino__debank-mcp-server.json,caiovicentino/debank-mcp-server,real_negative,4,test,8.220189e-05,0,correct
neg_367,0,NEG::captain-woof__meta-nft.json,captain-woof/meta-nft,real_negative,4,test,7.194133e-09,0,correct
neg_369,0,NEG::carlosgauci__crypto-track.json,carlosgauci/crypto-track,real_negative,4,test,7.112437e-07,0,correct
neg_371,0,NEG::CateryaTech__tradeforge.json,CateryaTech/tradeforge,real_negative,4,test,0.008711384,0,correct
neg_381,0,NEG::ChainInsighter__Web3-Casino-Crash-Game.json,ChainInsighter/Web3-Casino-Crash-Game,real_negative,4,test,2.9649064e-07,0,correct
neg_382,0,NEG::chainjet__platform.json,chainjet/platform,real_negative,4,test,4.7850945e-06,0,correct
neg_384,0,NEG::ChainsQueen__web3dashboard.json,ChainsQueen/web3dashboard,real_negative,4,test,6.224145e-11,0,correct
neg_394,0,NEG::Chia-Network__chia-blockchain.json,Chia-Network/chia-blockchain,real_negative,4,test,8.15202e-09,0,correct
neg_403,0,NEG::ChrisZyy3__presale-nft-web3-app.json,ChrisZyy3/presale-nft-web3-app,real_negative,4,test,3.8449352e-06,0,correct
neg_413,0,NEG::cmandar24__Ethereum-Private-Key-Generator.json,cmandar24/Ethereum-Private-Key-Generator,real_negative,4,test,7.194133e-09,0,correct
neg_414,0,NEG::cmdruid__tapscript.json,cmdruid/tapscript,real_negative,4,test,6.7582624e-09,0,correct
neg_420,0,NEG::codegenius2__solana-verify-eddsa.json,codegenius2/solana-verify-eddsa,real_negative,4,test,2.0816914e-08,0,correct
neg_421,0,NEG::CodeMachine0121__EthereumWallet_local_API.json,CodeMachine0121/EthereumWallet_local_API,real_negative,4,test,1.9333586e-06,0,correct
neg_429,0,NEG::coinbase__chainstorage.json,coinbase/chainstorage,real_negative,4,test,1.7087564e-09,0,correct
neg_431,0,NEG::CoinSpace__CoinSpace.json,CoinSpace/CoinSpace,real_negative,4,test,8.8515696e-07,0,correct
neg_435,0,NEG::coming-chat__wallet-SDK.json,coming-chat/wallet-SDK,real_negative,4,test,5.838248e-08,0,correct
neg_436,0,NEG::compound-finance__palisade.json,compound-finance/palisade,real_negative,4,test,1.0799672e-08,0,correct
neg_438,0,NEG::consenlabs__imkey-manager.json,consenlabs/imkey-manager,real_negative,4,test,6.615601e-08,0,correct
neg_439,0,NEG::ConsenSys-archive__vscode-ext.json,ConsenSys-archive/vscode-ext,real_negative,4,test,1.0030142e-06,0,correct
neg_447,0,NEG::cordovaem__solana-nft.json,cordovaem/solana-nft,real_negative,4,test,0.00024536948,0,correct
neg_449,0,NEG::coti-io__coti-ethers.json,coti-io/coti-ethers,real_negative,4,test,2.0377483e-07,0,correct
neg_453,0,NEG::CPix18__CryptoCopyRights.json,CPix18/CryptoCopyRights,real_negative,4,test,2.5612824e-06,0,correct
neg_457,0,NEG::crcristian97__solidity-nft-contract.json,crcristian97/solidity-nft-contract,real_negative,4,test,8.059446e-07,0,correct
neg_468,0,NEG::crypto1014__NFT-marketplace.json,crypto1014/NFT-marketplace,real_negative,4,test,9.132548e-07,0,correct
neg_474,0,NEG::CryptoExplor__CeloNFT.json,CryptoExplor/CeloNFT,real_negative,4,test,1.9525884e-05,0,correct
neg_476,0,NEG::cryptoforge318__NFT-Marketplace.json,cryptoforge318/NFT-Marketplace,real_negative,4,test,1.103256e-09,0,correct
neg_480,0,NEG::cryptopunksnotdead__awesome-cryptopunks-bubble.json,cryptopunksnotdead/awesome-cryptopunks-bubble,real_negative,4,test,0.00018522574,0,correct
neg_481,0,NEG::Cryptorubic__multi-proxy-rubic.json,Cryptorubic/multi-proxy-rubic,real_negative,4,test,1.855391e-07,0,correct
neg_484,0,NEG::cshep4__crypto-dot-com-exchange-go.json,cshep4/crypto-dot-com-exchange-go,real_negative,4,test,6.402007e-05,0,correct
neg_486,0,NEG::cunarist__solie.json,cunarist/solie,real_negative,4,test,7.967302e-05,0,correct
neg_488,0,NEG::CutupAngel__nft-marketplace.json,CutupAngel/nft-marketplace,real_negative,4,test,8.677781e-09,0,correct
neg_497,0,NEG::Dadel-1__Polymarket-CopyTrading.json,Dadel-1/Polymarket-CopyTrading,real_negative,4,test,0.00053578056,0,correct
neg_498,0,NEG::Dakii03__crypto-project-v2.json,Dakii03/crypto-project-v2,real_negative,4,test,8.2332484e-08,0,correct
neg_500,0,NEG::Daltonic__dappCinemasX.json,Daltonic/dappCinemasX,real_negative,4,test,1.9750534e-07,0,correct
neg_503,0,NEG::DanielCM2001__SendCrypto-Blockchain-App-web3.json,DanielCM2001/SendCrypto-Blockchain-App-web3,real_negative,4,test,9.915273e-05,0,correct
neg_512,0,NEG::DappFactory__CryptoTrivia.json,DappFactory/CryptoTrivia,real_negative,4,test,7.646538e-06,0,correct
neg_517,0,NEG::dappteacher__smart-contract-audit-portfolio.json,dappteacher/smart-contract-audit-portfolio,real_negative,4,test,8.8515696e-07,0,correct
neg_519,0,NEG::dappuniversity__Runner-blockchain-game-.json,dappuniversity/Runner-blockchain-game-,real_negative,4,test,0.00016997529,0,correct
neg_521,0,NEG::Darkbladecr__cryptoWallet.json,Darkbladecr/cryptoWallet,real_negative,4,test,0.33111975,1,false_positive
neg_532,0,NEG::deadarchitects__test-low-gas-solidity.json,deadarchitects/test-low-gas-solidity,real_negative,4,test,2.4579936e-07,0,correct
neg_535,0,NEG::DeCleanup-Network__contracts-evm.json,DeCleanup-Network/contracts-evm,real_negative,4,test,2.0785172e-05,0,correct
neg_538,0,NEG::deepbluelake__web3-lab.json,deepbluelake/web3-lab,real_negative,4,test,0.0010005045,0,correct
neg_545,0,NEG::DeFiNecromancer__Basic-Name-Storage.json,DeFiNecromancer/Basic-Name-Storage,real_negative,4,test,2.4337439e-08,0,correct
neg_550,0,NEG::DemocracyEarth__exodus.json,DemocracyEarth/exodus,real_negative,4,test,7.33821e-07,0,correct
neg_553,0,NEG::DenisZS__cckat.json,DenisZS/cckat,real_negative,4,test,0.00013238186,0,correct
neg_562,0,NEG::desoul-labs__soulhub-contracts.json,desoul-labs/soulhub-contracts,real_negative,4,test,2.5398397e-10,0,correct
neg_566,0,NEG::DevAyomi__Smart-Wallet-.json,DevAyomi/Smart-Wallet-,real_negative,4,test,1.7429788e-07,0,correct
neg_568,0,NEG::develrocket__NFT-Smart-Contract.json,develrocket/NFT-Smart-Contract,real_negative,4,test,7.8114834e-07,0,correct
neg_570,0,NEG::DevMarc16__appkit-connect.json,DevMarc16/appkit-connect,real_negative,4,test,1.2501529e-09,0,correct
neg_572,0,NEG::DevStudioX__Phoenix-Clipper-Malware-Private.json,DevStudioX/Phoenix-Clipper-Malware-Private,real_negative,4,test,7.254361e-05,0,correct
neg_577,0,NEG::dharmaprotocol__experimental.json,dharmaprotocol/experimental,real_negative,4,test,9.3145936e-05,0,correct
neg_593,0,NEG::dkpeakbil__bitcoinwalletwatcher.json,dkpeakbil/bitcoinwalletwatcher,real_negative,4,test,2.0377483e-07,0,correct
neg_598,0,NEG::dojimanetwork__web3fy-go.json,dojimanetwork/web3fy-go,real_negative,4,test,2.6165208e-07,0,correct
neg_601,0,NEG::donnywin85__defi-yield-aggregator.json,donnywin85/defi-yield-aggregator,real_negative,4,test,8.059446e-07,0,correct
neg_605,0,NEG::Dpost-George__foundry-web3-wallet-security-Advanced.json,Dpost-George/foundry-web3-wallet-security-Advanced,real_negative,4,test,7.646538e-06,0,correct
neg_607,0,NEG::drisst12__safe-smart-account.json,drisst12/safe-smart-account,real_negative,4,test,1.344041e-08,0,correct
neg_608,0,NEG::Drix10__ai-resources.json,Drix10/ai-resources,real_negative,4,test,0.023153413,1,false_positive
neg_611,0,NEG::DTVMStack__DTVM.json,DTVMStack/DTVM,real_negative,4,test,0.00013982208,0,correct
neg_616,0,NEG::dvinubius__tiny-multisig-typescript.json,dvinubius/tiny-multisig-typescript,real_negative,4,test,4.1399375e-08,0,correct
neg_632,0,NEG::ElromEvedElElyon__bitcoinbrasil.json,ElromEvedElElyon/bitcoinbrasil,real_negative,4,test,0.9928786,1,false_positive
neg_637,0,NEG::emeraldpay__dshackle.json,emeraldpay/dshackle,real_negative,4,test,2.1940867e-09,0,correct
neg_647,0,NEG::energychain__CorrentlyWallet.json,energychain/CorrentlyWallet,real_negative,4,test,1.5870002e-07,0,correct
neg_655,0,NEG::epacrypt25__Web3BlockchainVooting.json,epacrypt25/Web3BlockchainVooting,real_negative,4,test,3.5008545e-06,0,correct
neg_662,0,NEG::ernestognw__ethereum_signature.json,ernestognw/ethereum_signature,real_negative,4,test,4.363462e-09,0,correct
neg_663,0,NEG::ervikassingh__nft-market.json,ervikassingh/nft-market,real_negative,4,test,1.6701422e-05,0,correct
neg_674,0,NEG::EtherTW__LogoVote2017.json,EtherTW/LogoVote2017,real_negative,4,test,1.02618795e-10,0,correct
neg_675,0,NEG::ETsCalrskj__Kypt-MultiSig-Wallet-Transactions-Tron-Ethereum.json,ETsCalrskj/Kypt-MultiSig-Wallet-Transactions-Tron-Ethereum,real_negative,4,test,3.0288433e-08,0,correct
neg_681,0,NEG::EveryThinUknow__BlockchainPrototype.json,EveryThinUknow/BlockchainPrototype,real_negative,4,test,1.691898e-10,0,correct
neg_684,0,NEG::exactly__liquidation-bot.json,exactly/liquidation-bot,real_negative,4,test,2.2862906e-08,0,correct
neg_691,0,NEG::explorills__expl-nodes-dashboard.json,explorills/expl-nodes-dashboard,real_negative,4,test,9.610242e-05,0,correct
neg_696,0,NEG::FACINGS__collection-manager.json,FACINGS/collection-manager,real_negative,4,test,1.4307242e-08,0,correct
neg_697,0,NEG::fadedreams__wallet_go_blockchain_concepts.json,fadedreams/wallet_go_blockchain_concepts,real_negative,4,test,1.4738981e-05,0,correct
neg_709,0,NEG::felipeserrano05__one-sol-protocol.json,felipeserrano05/one-sol-protocol,real_negative,4,test,0.04672496,1,false_positive
neg_723,0,NEG::fomoweth__flashloan-aggregator.json,fomoweth/flashloan-aggregator,real_negative,4,test,2.6688529e-05,0,correct
